更新时间,#genre#
20250221 01:48,url


RespoTime,whitelist,#genre#
317.03ms,贵州卫视,https://stream1.freetv.fun/20e35282ec1add7f7dd29b172633eba2e15e6c81a17136019a5b487fc76fd9d0.m3u8
317.04ms,青海卫视,https://stream1.freetv.fun/b6326e0b6756fb48fe4f9d486290138c0f6ff88c1dbeec97255267e2fd451f53.m3u8
317.06ms,内蒙古蒙语卫视,https://stream1.freetv.fun/nei-meng-gu-meng-yu-wei-shi-1.m3u8
317.07ms,[BD]cgtn法语,https://stream1.freetv.fun/cgtnfa-yu-5.m3u8
317.09ms,东森美洲,https://stream1.freetv.fun/dong-sen-mei-zhou-xin-wen-1.m3u8
317.10ms,[HD]sec network,https://stream1.freetv.fun/sec-network-1.m3u8
317.11ms,[HD]姜堰新闻综合,https://stream1.freetv.fun/jiang-yan-xin-wen-zong-he-1.m3u8
317.13ms,[HD]rtve 24h,https://stream1.freetv.fun/rtve-24h-1.m3u8
317.14ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-543.m3u8
317.14ms,[BD]dltv 3,https://stream1.freetv.fun/dltv-3-1.m3u8
317.16ms,[BD]cctv5,https://stream1.freetv.fun/cctv5-84.m3u8
317.16ms,[HD]cctv3,https://stream1.freetv.fun/cctv3-68.m3u8
317.17ms,陈倩倩婴儿,http://vodcdn.video.taobao.com/oss/ali-video/4fc8d043456c092c392483bd293d0ee3/video.m3u8
317.18ms,[HD]青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-79.m3u8
317.19ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-604.m3u8
317.20ms,[HD]ramogi tv,https://stream1.freetv.fun/ramogi-tv-1.m3u8
317.21ms,[BD]majid,https://stream1.freetv.fun/majid-2.m3u8
317.22ms,CCTV13,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3934&tk=bd38c03a3ce1
317.23ms,[SD]东森亚洲新闻,https://stream1.freetv.fun/dong-sen-ya-zhou-xin-wen-1.m3u8
317.24ms,[HD]dubai sports 2,https://stream1.freetv.fun/dubai-sports-2-10.m3u8
317.25ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-26.m3u8
317.28ms,动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-20.m3u8
317.29ms,[BD]dubai sports 2,https://stream1.freetv.fun/dubai-sports-2-9.m3u8
317.29ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-483.m3u8
317.29ms,[BD]NICK JR,https://stream1.freetv.fun/nick-jr-20.ctv
317.30ms,江西卫视,https://stream1.freetv.fun/24e42d02d75be84af73aac0b4616ee974f8327b811e3a0a4b45a1bb5629f2cd7.m3u8
317.30ms,[BD]cctv13,https://stream1.freetv.fun/cctv13-49.m3u8
317.31ms,PTL Television Network (1080p),https://storage.sardius.media/archives/-KyMV-J0vDqnClcSXs8p/events/site_1a4721d3BA/playlist.m3u8
317.31ms,黑龙江新闻法治,https://stream1.freetv.fun/hei-long-jiang-xin-wen-fa-zhi-6.m3u8
317.36ms,[SD]amedia 1,https://stream1.freetv.fun/amedia-1-4.m3u8
317.39ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-17.ctv
317.39ms,[BD]天津卫视,https://stream1.freetv.fun/tian-jin-wei-shi-79.m3u8
317.39ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-119.m3u8
317.41ms,民视新闻,https://stream1.freetv.fun/min-shi-xin-wen-15.m3u8
317.41ms,CCTV5+,https://stream1.freetv.fun/7af3bda5e82b9a70b557cd982a25e9b06490881a5e7a06f2f2027cdf1d8cf065.m3u8
317.42ms,[HD]company tv,https://stream1.freetv.fun/company-tv-2.m3u8
317.42ms,钱江都市,https://stream1.freetv.fun/qian-jiang-du-shi-1.m3u8
317.45ms,[BD]ru.tv,https://stream1.freetv.fun/ru-tv-2.m3u8
317.47ms,CCTV7,https://stream1.freetv.fun/38c7c346b707a4febeabb5ecd55e67687d764ec0a561894ff0e953e516acdfb1.m3u8
317.47ms,[SD]宁夏卫视,https://stream1.freetv.fun/zhu-xia-wei-shi-8.m3u8
317.49ms,成龙金喜善_美丽的神话,https://15799848.s21v.faiusr.com/58/ABUIABA6GAAg_tma4gUowLvk9wM.mp4
317.51ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-115.m3u8
317.55ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-39.m3u8
317.56ms,[HD]ctn,https://stream1.freetv.fun/ctn-2.m3u8
317.58ms,[VGA]tv universal,https://stream1.freetv.fun/tv-universal-1.m3u8
317.59ms,湖北卫视,https://stream1.freetv.fun/a0f73ea668a9a3a9300b9e8588af505375a0cc768d59a516d8cc42a93d628830.m3u8
317.61ms,[BD]金湖新闻综合,https://stream1.freetv.fun/jin-hu-xin-wen-zong-he-2.m3u8
317.62ms,Cine en Espanol (720p) [Geo-blocked],https://amg02724-somos-amg02724c1-klowdtv-us-2002.playouts.now.amagi.tv/playlist/amg02724-somosfast-cineenespanol-klowdtvus/playlist.m3u8
317.62ms,[VGA]etv ⓖ,https://stream1.freetv.fun/etv-g-1.m3u8
317.62ms,[HD]televida,https://stream1.freetv.fun/televida-2.m3u8
317.65ms,辽宁卫视,https://epg.pw/stream/bb2a5ce2a93b8b1eb36573d3b59ec54e83fd86b77c9bcd464e532665f5044b33.m3u8
317.66ms,[SD]广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-19.m3u8
317.68ms,[HD]haber global tv,https://stream1.freetv.fun/haber-global-tv-2.m3u8
317.70ms,[BD]影视娱乐,https://stream1.freetv.fun/ying-shi-yu-le-5.m3u8
317.70ms,绍兴新闻综合,https://stream1.freetv.fun/shao-xing-xin-wen-zong-he-2.m3u8
317.70ms,[SD]wowowプライム,https://stream1.freetv.fun/wowowpuraimu-1.m3u8
317.70ms,[BD]panorama fm,https://stream1.freetv.fun/panorama-fm-1.m3u8
317.71ms,五星体育,https://stream1.freetv.fun/wu-xing-ti-yu-13.ctv
317.77ms,Lacrosse TV (720p),https://1840769862.rsc.cdn77.org/FTF/LSN_SCTE.m3u8
317.78ms,GBN Global Buddhist Network (1080p),https://github.com/BellezaEmporium/IPTV_Exception/raw/master/channels/us/gbnus.m3u8
317.79ms,[HD]eet tv,https://stream1.freetv.fun/eet-tv-2.m3u8
317.80ms,[BD]discovery_family,https://stream1.freetv.fun/discovery-family-2.m3u8
317.80ms,[SD]北京卫视,https://stream1.freetv.fun/bei-jing-wei-shi-25.m3u8
317.82ms,贵州卫视,https://stream1.freetv.fun/gui-zhou-wei-shi-gao-qing-3.ctv
317.83ms,[BD]cctv1,https://stream1.freetv.fun/cctv1-77.m3u8
317.84ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-17.m3u8
317.88ms,黑龙江影视,https://stream1.freetv.fun/ipv6-hei-long-jiang-ying-shi-2.m3u8
317.88ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-179.m3u8
317.92ms,[BD]河南卫视,https://stream1.freetv.fun/he-nan-wei-shi-18.m3u8
317.92ms,河南卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4085&tk=bd38c03a3ce1
317.94ms,[HD]родной канал,https://stream1.freetv.fun/rodnoi-kanal-1.m3u8
317.96ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-66.m3u8
317.97ms,[BD]cctv5 plus,https://stream1.freetv.fun/cctv5-plus-15.m3u8
317.98ms,东南卫视,https://stream1.freetv.fun/a7c533ff91bfe374c28f5e6bf83d4abfb32c1ef0d50ab5d9e524ccf58e10f991.m3u8
318.01ms,[BD]tvbs亚洲,https://stream1.freetv.fun/tvbsya-zhou-6.m3u8
318.01ms,[SD]江夏新闻综合,https://stream1.freetv.fun/jiang-xia-xin-wen-zong-he-2.m3u8
318.05ms,[SD]宁夏卫视,https://stream1.freetv.fun/zhu-xia-wei-shi-36.m3u8
318.06ms,[HD]uranio tv,https://stream1.freetv.fun/uranio-tv-2.m3u8
318.07ms,[BD][沙特阿拉伯]panoramafm(1080p),https://stream1.freetv.fun/panoramafm-1.m3u8
318.09ms,[HD]bsスカパー!,https://stream1.freetv.fun/bssukapa-1.m3u8
318.11ms,广西卫视,https://stream1.freetv.fun/0c08b0650f97a1197cfb8f46dda9efba766c7dd74806f345113458d7c309e081.m3u8
318.12ms,广州综合,https://stream1.freetv.fun/yan-zhou-zong-he-1.m3u8
318.13ms,[BD]cctv17,https://stream1.freetv.fun/cctv17-43.m3u8
318.14ms,[BD]jordan tv,https://stream1.freetv.fun/jordan-tv-1.m3u8
318.15ms,魅力足球,https://stream1.freetv.fun/mei-li-zu-qiu-4.m3u8
318.15ms,[BD]discovery,https://stream1.freetv.fun/discovery-1.m3u8
318.16ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-364.m3u8
318.20ms,[BD]parliament tv,https://stream1.freetv.fun/parliament-tv-1.m3u8
318.21ms,石家庄新闻综合,https://stream1.freetv.fun/shi-jia-zhuang-xin-wen-zong-he-4.m3u8
318.24ms,[HD]starz east,https://stream1.freetv.fun/starz-east-1.m3u8
318.29ms,武宁新闻综合,https://stream1.freetv.fun/wu-zhu-xin-wen-zong-he-2.m3u8
318.30ms,平湖新闻,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8?zzhed?
318.31ms,[BD]江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-56.m3u8
318.35ms,CCTV13,https://stream1.freetv.fun/ff24d77ced50923220b10cafbe5ffaeb6cb8c38a4b5cf52c0fc09d0ce4ef93b3.m3u8
318.37ms,天津卫视,https://stream1.freetv.fun/0d3a11ab7b1579bed59253d1fda80783bd3d15b047c0f9336517bdc5d84d8e66.m3u8
318.41ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-377.m3u8
318.44ms,[BD]voa tv,https://stream1.freetv.fun/voa-tv-1.m3u8
318.45ms,黑龙江文体,https://stream1.freetv.fun/ipv6-hei-long-jiang-wen-ti-12.m3u8
318.45ms,[BD]star,https://stream1.freetv.fun/star-5.m3u8
318.47ms,青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-64.m3u8
318.49ms,江西卫视,https://stream1.freetv.fun/dc9d28cc43040277c9ab2a890ab8b91b88386c3ac1340be857cd31735548e025.m3u8
318.53ms,[BD]tv brics english,https://stream1.freetv.fun/tv-brics-english-1.m3u8
318.55ms,CCTV3,https://stream1.freetv.fun/1e0e775744a98d3524e67d4b4da0a9bc3c0b9cb9fbdf47fe76a0413a4089b940.m3u8
318.58ms,伊拉克SharqiyaNews,http://ns8.indexforce.com:1935/alsharqiyalive/mystream/playlist.m3u8
318.60ms,CCTV13,https://stream1.freetv.fun/03708eabf767c88c351b767a1f625c4a6a26af598b506db563767d59720bf332.m3u8
318.60ms,CampusLore (720p),https://linear-235.frequency.stream/dist/glewedtv/235/hls/master/playlist.m3u8
318.64ms,[VGA]c31 melbourne,https://stream1.freetv.fun/c31-melbourne-1.m3u8
318.66ms,内蒙古卫视,https://stream1.freetv.fun/5449f2d57a27706d5b13071efab41c175da68c2cc31af7c2734df6d796390d65.m3u8
318.67ms,[SD]cctv13,https://stream1.freetv.fun/cctv13-9.m3u8
318.68ms,[BD]cctv13,https://stream1.freetv.fun/cctv13-55.m3u8
318.68ms,CCTV15,https://stream1.freetv.fun/01c9fb1d9f15e4e599c750e98b2eb7bbc166f9c5b13441d21172074e01d4ddd2.m3u8
318.69ms,[HD]channel 11,https://stream1.freetv.fun/channel-11-1.m3u8
318.71ms,[BD]nbcu telemundo west,https://stream1.freetv.fun/nbcu-telemundo-west-1.m3u8
318.72ms,[BD]cctv7,https://stream1.freetv.fun/cctv7-38.m3u8
318.72ms,云南卫视,https://stream1.freetv.fun/8e81cbb76e0813b2f30803f97843771f0217d28d4ca11246db8f85a068cf637a.m3u8
318.73ms,[BD]nhk world japan,https://stream1.freetv.fun/nhk-world-japan-6.m3u8
318.74ms,广东体育,https://stream1.freetv.fun/yan-dong-ti-yu-19.m3u8
318.76ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-358.m3u8
318.79ms,[BD]mar tv,https://stream1.freetv.fun/mar-tv-2.m3u8
318.81ms,[SD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-1.m3u8
318.84ms,[SD]金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-8.m3u8
318.85ms,[SD]哈哈炫动,https://stream1.freetv.fun/ha-ha-xuan-dong-26.m3u8
318.86ms,湖北综合,https://stream1.freetv.fun/hu-bei-zong-he-9.m3u8
318.90ms,寰宇新闻,https://stream1.freetv.fun/huan-yu-xin-wen-7.m3u8
318.91ms,吉林卫视,https://epg.pw/stream/f845c6ed628a3f947bccdcffba4f8384f1d72236bebee05710123de7850c62b7.m3u8
318.91ms,TD Ameritrade Network (1080p),https://content.uplynk.com/channel/f9aafa1f132e40af9b9e7238bc18d128.m3u8
318.91ms,[BD]海南卫视,https://stream1.freetv.fun/hai-nan-wei-shi-5.m3u8
318.92ms,[HD]延边卫视,https://stream1.freetv.fun/yan-bian-wei-shi-49.m3u8
318.94ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-20.m3u8
318.98ms,湖南电视剧,https://stream1.freetv.fun/hu-nan-dian-shi-ju-5.ctv
318.99ms,[SD]cctv8,https://stream1.freetv.fun/cctv8-53.m3u8
319.01ms,[BD]cmc (california music channel),https://stream1.freetv.fun/cmc-3.m3u8
319.02ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-159.m3u8
319.02ms,[BD]film tv 2,https://stream1.freetv.fun/film-tv-2-1.m3u8
319.06ms,吉林卫视,https://stream1.freetv.fun/38240e72b022695ae8540afd97ceab0e05e41c051da4785343d3a0fb1e3bbd80.m3u8
319.10ms,[BD]didiktv kpm,https://stream1.freetv.fun/didiktv-kpm-2.m3u8
319.11ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-20.m3u8
319.11ms,CCTV7,https://stream1.freetv.fun/1497132229191e91b3639d978c24027b562370a170c05be96cd98927c947fc00.m3u8
319.11ms,[BD]cetv4,https://stream1.freetv.fun/cetv4-2.m3u8
319.11ms,北京-CRINewsPlusAM1008,http://sk.cri.cn/am1008.m3u8
319.11ms,[BD]浙江生活,https://stream1.freetv.fun/zhe-jiang-sheng-huo-3.m3u8
319.12ms,CHC动作电影,https://stream1.freetv.fun/chcdong-zuo-dian-ying-1.ctv
319.13ms,[HD]青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-122.m3u8
319.14ms,CCTV4,https://stream1.freetv.fun/0e299805282d3470a1b2622405ec34d49fe09424ab15bdeaa14eb2442bb3c9cf.m3u8
319.16ms,河南卫视,https://stream1.freetv.fun/2e110535b415adb85de384221124aaca09d4809a3ab71a234eedb2b3f736aa99.m3u8
319.18ms,新闻综合,https://stream1.freetv.fun/xin-wen-zong-he-5.m3u8
319.19ms,[BD][美国]oan plus (1080p),https://stream1.freetv.fun/oan-plus-3.m3u8
319.21ms,[HD]cbs news 24/7,https://stream1.freetv.fun/cbs-news-24-7-1.m3u8
319.22ms,[BD]贵州卫视,https://stream1.freetv.fun/gui-zhou-wei-shi-41.m3u8
319.28ms,内蒙古卫视,https://stream1.freetv.fun/9c79b6eb27a71d3beb80c34583581dd19a6b7c86d45a68180a26c7298576d3cb.m3u8
319.29ms,动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-5.m3u8
319.32ms,[BD]黑龙江卫视,https://stream1.freetv.fun/hei-long-jiang-wei-shi-57.m3u8
319.33ms,武汉一台新闻综合,https://stream1.freetv.fun/wu-yi-yi-tai-xin-wen-zong-he-5.ctv
319.34ms,Wild West TV,https://linear-799.frequency.stream/dist/xumo/799/hls/master/playlist.m3u8
319.34ms,[BD]湖北卫视,https://stream1.freetv.fun/hu-bei-wei-shi-44.m3u8
319.34ms,CCTV15,https://stream1.freetv.fun/3cd5992c0bc678290fbfb3ea5c9e3ae07fde910fecbb9119dec4ef12ecd4a717.m3u8
319.34ms,[HD]src tv,https://stream1.freetv.fun/src-tv-1.m3u8
319.34ms,[BD]al araby 2,https://stream1.freetv.fun/al-araby-2-1.m3u8
319.35ms,金鹰卡通,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0283&tk=e640d0a1bf70
319.36ms,[HD]travelxp,https://stream1.freetv.fun/travelxp-1.m3u8
319.38ms,厦门卫视,https://stream1.freetv.fun/cf7c26c2c6876a650312f14d2cbc9ed0b6345e59f7bdfbea939572011d0c9955.m3u8
319.40ms,[BD]redbulltv,https://stream1.freetv.fun/redbulltv-3.m3u8
319.44ms,[HD]melilla tv,https://stream1.freetv.fun/melilla-tv-1.m3u8
319.45ms,[BD]江苏卫视,https://stream1.freetv.fun/jiang-su-wei-shi-5.m3u8
319.47ms,[SD]bs-nippon tv,https://stream1.freetv.fun/bs-nippon-tv-1.m3u8
319.47ms,湖南娱乐,https://stream1.freetv.fun/hu-nan-yu-le-5.m3u8
319.54ms,[HD]广东卫视,https://stream1.freetv.fun/yan-dong-wei-shi-99.m3u8
319.56ms,[BD]NBA TV,https://stream1.freetv.fun/nba-tv-7.m3u8
319.58ms,青海卫视,https://stream1.freetv.fun/2a3bf361f4d580e792d1eb8d99f3013c90335cf0851ca226b0e544f32969942b.m3u8
319.58ms,[BD]tv5monde style,https://stream1.freetv.fun/tv5monde-style-1.m3u8
319.59ms,[BD]cctv11,https://stream1.freetv.fun/cctv11-41.m3u8
319.59ms,[BD]red bull tv,https://stream1.freetv.fun/red-bull-tv-11.m3u8
319.60ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-95.m3u8
319.60ms,ABC 15 Phoenix AZ (KNXV-TV) (720p),https://content.uplynk.com/channel/9deaf22aaa33461f9cac22e030ed00ec.m3u8
319.61ms,[BD]cctv6,https://stream1.freetv.fun/cctv6-51.m3u8
319.62ms,天津卫视,https://epg.pw/stream/a700de96dc13188f1532d89bbb699c4232e8c8c62418eaca13e737017ea8eec7.m3u8
319.62ms,[SD]anixe plus,https://stream1.freetv.fun/anixe-plus-1.m3u8
319.63ms,嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-1.m3u8
319.67ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-89.m3u8
319.69ms,内蒙古卫视,https://stream1.freetv.fun/ad7314a16b55c53ae78c2117774a007d72a550e07646ad5c29347c06b01a6a39.m3u8
319.71ms,[HD]đồng nai,https://stream1.freetv.fun/dong-nai-1.m3u8
319.72ms,[HD]wfmz-tv channel 69,https://stream1.freetv.fun/wfmz-tv-channel-69-2.m3u8
319.72ms,[HD]antenasport,https://stream1.freetv.fun/antenasport-1.m3u8
319.74ms,[HD]青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-53.m3u8
319.74ms,[HD]sol tv,https://stream1.freetv.fun/sol-tv-2.m3u8
319.78ms,[BD]cctv 8 hevc,https://stream1.freetv.fun/cctv-8-hevc-1.m3u8
319.79ms,海南卫视,https://stream1.freetv.fun/88ce9949660efb3e94cf208ff5bb4fa81f296b80fcfb50d09df87c28949e10a0.m3u8
319.80ms,黑龙江都市,https://stream1.freetv.fun/ipv6-hei-long-jiang-du-shi-16.m3u8
319.83ms,河南卫视,https://stream1.freetv.fun/42d03f5d46664a27303c567a2464e062a4300b5fcc0974f55aa1e63da3baa02f.m3u8
319.84ms,[BD]nbt,https://stream1.freetv.fun/nbt-3.m3u8
319.85ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-532.m3u8
319.85ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-15.m3u8
319.89ms,[HD]gmm 25,https://stream1.freetv.fun/gmm-25-3.m3u8
319.90ms,[BD]онт беларусь,https://stream1.freetv.fun/ont-belarus-1.m3u8
319.91ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-18.m3u8
319.92ms,[HD]大爱2,https://stream1.freetv.fun/da-ai-2-6.m3u8
319.93ms,甘肃卫视,https://stream1.freetv.fun/7cc76bed6f2f891b941844bc0fa168c739d41772a8435e20998d4ca4594ebea2.m3u8
319.93ms,[BD]telesur,https://stream1.freetv.fun/telesur-6.m3u8
319.98ms,广东珠江,https://stream1.freetv.fun/yan-dong-zhu-jiang-29.ctv
319.98ms,[BD]tv3,https://stream1.freetv.fun/tv3-6.m3u8
319.99ms,江西卫视,https://stream1.freetv.fun/e321eebbac46cd0e6ca42cee9eacb00816d8f937354cdf2a1bc089280f2fac0a.m3u8
320.03ms,辽宁卫视,https://stream1.freetv.fun/a5ff048bd936923b9b9b492e580c720357a6a83a146d4e6a9c85c299aedc7da1.m3u8
320.03ms,[HD]cctv7,https://stream1.freetv.fun/cctv7-3.ctv
320.05ms,广东新闻,https://stream1.freetv.fun/yan-dong-xin-wen-5.ctv
320.06ms,[BD]eurosport hd,https://stream1.freetv.fun/eurosport-2.m3u8
320.06ms,[BD]swr 3 visual radio,https://stream1.freetv.fun/swr-3-visual-radio-2.m3u8
320.06ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-504.m3u8
320.07ms,[HD]Disney XD,https://stream1.freetv.fun/disney-xd-8.m3u8
320.09ms,[BD]tv 100,https://stream1.freetv.fun/tv-100-4.m3u8
320.11ms,第一财经,https://stream1.freetv.fun/di-yi-cai-jing-6.ctv
320.12ms,[BD]cbc news,https://stream1.freetv.fun/cbc-news-2.m3u8
320.13ms,文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8?zzhed?
320.13ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-290.m3u8
320.14ms,[SD]banat tv,https://stream1.freetv.fun/banat-tv-1.m3u8
320.15ms,[HD]toon goggles en español,https://stream1.freetv.fun/toon-goggles-en-espanol-2.m3u8
320.16ms,贵州卫视,https://stream1.freetv.fun/gui-zhou-wei-shi-gao-qing-6.m3u8
320.17ms,[SD]动漫秀场,https://stream1.freetv.fun/dong-man-xiu-chang-8.m3u8
320.21ms,山东体育,https://stream1.freetv.fun/shan-dong-ti-yu-3.m3u8
320.24ms,CCTV12,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6047&tk=e640d0a1bf70
320.27ms,[BD]mbc 5,https://stream1.freetv.fun/mbc-5-3.m3u8
320.29ms,[SD]tv cultura,https://stream1.freetv.fun/tv-cultura-1.m3u8
320.30ms,[BD]半岛电视台,https://stream1.freetv.fun/ban-dao-dian-shi-6.m3u8
320.30ms,[BD]cctv4,https://stream1.freetv.fun/cctv4-3.m3u8
320.31ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-93.m3u8
320.33ms,[BD]tvb1综合,https://stream1.freetv.fun/tvb1zong-he-1.m3u8
320.34ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-699.m3u8
320.36ms,吉林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4607&tk=e503191f8e20
320.38ms,黑龙江文体,https://stream1.freetv.fun/ipv6-hei-long-jiang-wen-ti-14.m3u8
320.39ms,[BD]湖南电影高清,https://stream1.freetv.fun/hu-nan-dian-ying-gao-qing-1.m3u8
320.39ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-383.m3u8
320.39ms,CHC家庭影院,https://stream1.freetv.fun/chcjia-ting-ying-yuan-10.m3u8
320.42ms,[BD]安徽卫视,https://stream1.freetv.fun/an-hui-wei-shi-92.m3u8
320.42ms,[SD]cctv14高清,https://stream1.freetv.fun/cctv14gao-qing-1.m3u8
320.46ms,[HD]青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-48.m3u8
320.48ms,[BD]cna,https://stream1.freetv.fun/cna-4.m3u8
320.56ms,[HD]青海卫视,https://stream1.freetv.fun/qing-hai-wei-shi-40.m3u8
320.58ms,浙江钱江,https://stream1.freetv.fun/zhe-jiang-qian-jiang-du-shi-4.ctv
320.58ms,广西卫视,https://stream1.freetv.fun/ea0d1b1fd3dead4ce62ebea5bb153d4db39617a5e0e37af009e5207049b17cfd.m3u8
320.60ms,[BD]上海东方卫视,https://stream1.freetv.fun/shang-hai-dong-fang-wei-shi-1.m3u8
320.61ms,[SD]贵州卫视,https://stream1.freetv.fun/gui-zhou-wei-shi-78.m3u8
320.62ms,[BD]重庆卫视,https://stream1.freetv.fun/zhong-qing-wei-shi-90.m3u8
320.63ms,CCTV13,http://newtv.fun:35455/gaoma/cctv13.m3u8
320.63ms,东南卫视,https://stream1.freetv.fun/3295cda97e0d5804a6d7c4564289a50935677efa5f12de03bfe6d34e73109b04.m3u8
320.67ms,QVC The Big Dish Channel (1080p),https://amg01717-qvc-amg01717c1-stirr-us-2651.playouts.now.amagi.tv/qvc-bigdishdelayed-switcher-localnow/playlist.m3u8
320.70ms,黑龙江少儿,https://stream1.freetv.fun/ipv6-hei-long-jiang-shao-er-1.m3u8
320.74ms,[HD]net tv,https://stream1.freetv.fun/net-tv-1.m3u8
320.75ms,[BD]mbc persia,https://stream1.freetv.fun/mbc-persia-2.m3u8
320.75ms,[BD]cctv9,https://stream1.freetv.fun/cctv9-61.m3u8
320.78ms,金鹰卡通,https://stream1.freetv.fun/jin-ying-qia-tong-39.m3u8
320.80ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-628.m3u8
320.81ms,[BD]cctv10,https://stream1.freetv.fun/cctv10-47.m3u8
320.82ms,[BD]广西卫视,https://stream1.freetv.fun/yan-xi-wei-shi-1.m3u8
320.82ms,[HD]дом кино премиум hd,https://stream1.freetv.fun/dom-kino-premium-3.m3u8
320.84ms,[VGA]музыка 1 international,https://stream1.freetv.fun/muzyka-1-international-1.m3u8
320.84ms,湖南都市,https://stream1.freetv.fun/hu-nan-du-shi-12.ctv
320.85ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-91.m3u8
320.92ms,华视新闻,https://stream1.freetv.fun/hua-shi-2.m3u8
320.94ms,台视新闻,https://stream1.freetv.fun/tai-shi-xin-wen-19.m3u8
320.94ms,[SD]河北卫视,https://stream1.freetv.fun/he-bei-wei-shi-25.m3u8
320.98ms,[BD]cctv2,https://stream1.freetv.fun/cctv2-16.m3u8
320.98ms,安徽卫视,https://stream1.freetv.fun/7b36934ffbf6a7ce148c03d0bf4aa3668c868f164404f5ba4baf91094c06d581.m3u8
320.99ms,[BD]cctv2,https://stream1.freetv.fun/cctv2-44.m3u8
321.00ms,[BD]rt,https://stream1.freetv.fun/rt-1.m3u8
321.00ms,[SD]吉林卫视,https://stream1.freetv.fun/ji-lin-wei-shi-4.m3u8
321.06ms,CCTV6,https://stream1.freetv.fun/8ec6833d540a5c39f5b2e1558eefcf081be5735308ece54d9d154b5bbcaa130a.m3u8
321.08ms,[HD]mtv lbn,https://stream1.freetv.fun/mtv-lbn-114.m3u8
321.08ms,[VGA]музыка 1 international,https://stream1.freetv.fun/muzyka-1-international-3.m3u8
321.09ms,黑龙江卫视,https://stream1.freetv.fun/45ce3259bd4a3293ecb6ac0d96d605ef1d8ed681f7ec64b46997b1ca0266bdf1.m3u8
321.09ms,[BD]africa 24 fr,https://stream1.freetv.fun/africa-24-fr-1.m3u8
321.10ms,湖北影视,https://stream1.freetv.fun/hu-bei-ying-shi-6.m3u8
321.10ms,嘉佳卡通,https://stream1.freetv.fun/jia-jia-qia-tong-12.ctv
321.10ms,[HD]one tv lbn,https://stream1.freetv.fun/one-tv-lbn-558.m3u8
321.14ms,[BD]sport klub 8 hd,https://stream1.freetv.fun/sport-klub-8-1.m3u8
321.18ms,湖北经视,https://stream1.freetv.fun/hu-bei-jing-shi-12.m3u8
321.22ms,[BD]kicctv,https://stream1.freetv.fun/kicctv-1.m3u8
